corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
8182;73472;METODI DI PROGETTO DEL PRODOTTO INDUSTRIALE T;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/386957;;31015;Croccolo Dario;Italiano;;386957;0;386957;
8182;73472;METODI DI PROGETTO DEL PRODOTTO INDUSTRIALE T (1);;modulo;31015;Croccolo Dario;Italiano;;416708;386957;386957;
8182;73472;METODI DI PROGETTO DEL PRODOTTO INDUSTRIALE T (2);;modulo;82542;Milli Simone;;;416709;386957;386957;
8182;73473;LABORATORIO DI COMPUTERGRAFICA T C.I.;;;;;;;386959;0;386959;
8182;30893;DISEGNO AUTOMATICO T;;modulo;;;;;386960;386959;386959;
8182;73474;TECNICHE DI RAPPRESENTAZIONE T;;modulo;;;;;386961;386959;386959;
8182;73475;MODELLAZIONE VIRTUALE DI PRODOTTO T;;;;;;;386962;0;386962;
8182;73477;LABORATORIO DI COMUNICAZIONE E PROTOTIPAZIONE DEL PROGETTO T C.I.;;;;;;;386963;0;386963;
8182;73478;REAL TIME RENDERING T;;modulo;;;;;386964;386963;386963;
8182;73479;BOOK INFORMATICO/REVERSE ENGINEERING E RAPID PROTOTYPING T;;modulo;;;;;386965;386963;386963;
8182;73480;LABORATORIO DI SINTESI FINALE T C.I.;;;;;;;386966;0;386966;
8182;73452;DISEGNO INDUSTRIALE T;;modulo;;;;;387010;386966;386966;
8182;73481;PROGETTO DEL PRODOTTO T;;modulo;;;;;387017;386966;386966;
8182;73481;PROGETTO DEL PRODOTTO T (A-K) (1);;modulo;82358;Wissotzky Mirit;Italiano;;405443;405062;386966;
8182;73481;PROGETTO DEL PRODOTTO T (A-K) (2);;modulo;50620;Betti Sabina;;;405444;405062;386966;
8182;73481;PROGETTO DEL PRODOTTO T (L-Z) (1);;modulo;36060;Tondelli Simona;Italiano;;405511;405063;386966;
8182;73481;PROGETTO DEL PRODOTTO T (L-Z) (2);;modulo;50630;Vai Elena;;;405512;405063;386966;
8182;78526;PROCESSI COMUNICATIVI T;;modulo;;;;;387018;386966;386966;
8182;78526;PROCESSI COMUNICATIVI T (A-K) (1);;modulo;36290;Montanari Federico;Italiano;;406527;405064;386966;
8182;78526;PROCESSI COMUNICATIVI T (A-K) (2);;modulo;46026;Mazzucchelli Francesco;;;406528;405064;386966;
8182;78526;PROCESSI COMUNICATIVI T (L-Z) (1);;modulo;36290;Montanari Federico;Italiano;;406529;405065;386966;
8182;78526;PROCESSI COMUNICATIVI T (L-Z) (2);;modulo;36290;Montanari Federico;;;406530;405065;386966;
8182;73482;SCIENZA E APPLICAZIONI DEL PENSIERO CREATIVO T;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/386974;;31828;Corazza Giovanni Emanuele;Italiano;;386974;0;386974;
8182;75602;ANALISI NUMERICA E MODELLAZIONE GEOMETRICA T;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/391836;;15893;Casciola Giulio;Italiano;;391836;0;391836;
8182;75602;ANALISI NUMERICA E MODELLAZIONE GEOMETRICA T (1);;modulo;16916;Aliffi Davide;;;395245;391836;391836;
8182;75602;ANALISI NUMERICA E MODELLAZIONE GEOMETRICA T (2);;modulo;42492;Beccari Carolina Vittoria;;;395246;391836;391836;
8182;75602;ANALISI NUMERICA E MODELLAZIONE GEOMETRICA T (3);;modulo;15893;Casciola Giulio;Italiano;;415869;391836;391836;
8182;78270;PROCESSI E METODI DELLA PROFESSIONE E DELLA PRODUZIONE T C.I.;;;;;;;401004;0;401004;
8182;78166;PROCESSI E MODELLI PROFESSIONALI T;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/401005;modulo;48120;Celaschi Flaviano;;;401005;401004;401004;
8182;78269;PROCESSI E MODELLI INDUSTRIALI T;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/401006;modulo;48120;Celaschi Flaviano;;;401006;401004;401004;
8198;34797;BIOCHIMICA LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340932;;31874;Giordano Emanuele Domenico;Italiano;;340932;0;340932;
8198;34799;MODELLI DI SISTEMI BIOLOGICI LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340934;;30682;Ursino Mauro;Italiano;;340934;0;340934;
8198;34799;MODELLI DI SISTEMI BIOLOGICI LM (1);;modulo;30682;Ursino Mauro;Italiano;;394315;340934;340934;
8198;34799;MODELLI DI SISTEMI BIOLOGICI LM (2);;modulo;30682;Ursino Mauro;;;394316;340934;340934;
8198;34801;BIOELETTROMAGNETISMO LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340936;;16712;Costanzo Alessandra;Italiano;;340936;0;340936;
8198;34809;ELABORAZIONE DI DATI E SEGNALI BIOMEDICI LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340945;;48411;Diciotti Stefano;Italiano;;340945;0;340945;
8198;34809;ELABORAZIONE DI DATI E SEGNALI BIOMEDICI LM (1);;modulo;48411;Diciotti Stefano;Italiano;;388078;340945;340945;
8198;34809;ELABORAZIONE DI DATI E SEGNALI BIOMEDICI LM (2);;modulo;48411;Diciotti Stefano;;;388079;340945;340945;
8198;34811;BIOINGEGNERIA DELLA RIABILITAZIONE LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340950;;33166;Chiari Lorenzo;Italiano;;340950;0;340950;
8198;34812;BIOINGEGNERIA MOLECOLARE E CELLULARE LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340951;;33188;Severi Stefano;Italiano;;340951;0;340951;
8198;34812;BIOINGEGNERIA MOLECOLARE E CELLULARE LM (1);;modulo;33188;Severi Stefano;Italiano;;357316;340951;340951;
8198;34812;BIOINGEGNERIA MOLECOLARE E CELLULARE LM (2);;modulo;33188;Severi Stefano;;;357317;340951;340951;
8198;34813;MECCANICA DEI TESSUTI BIOLOGICI LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340952;;31014;Cristofolini Luca;Italiano;;340952;0;340952;
8198;34813;MECCANICA DEI TESSUTI BIOLOGICI LM (1);;modulo;31014;Cristofolini Luca;Italiano;;352168;340952;340952;
8198;34813;MECCANICA DEI TESSUTI BIOLOGICI LM (2);;modulo;31014;Cristofolini Luca;;;352169;340952;340952;
8198;34814;SISTEMI NEURALI LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340953;;30682;Ursino Mauro;Italiano;;340953;0;340953;
8198;34814;SISTEMI NEURALI LM (1);;modulo;30682;Ursino Mauro;Italiano;;352234;340953;340953;
8198;34814;SISTEMI NEURALI LM (2);;modulo;35817;Magosso Elisa;;;352235;340953;340953;
8198;34826;BIOMECCANICA COMPUTAZIONALE LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340977;;76224;Valente Giordano;Italiano;;340977;0;340977;339648
8198;34827;BIOMECCANICA DELLA FUNZIONE MOTORIA LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340978;;51665;Belvedere Claudio;;;340978;0;340978;365317
8198;34829;NORME PER LA SICUREZZA ED ANALISI DEI RISCHI DEI LABORATORI BIOMEDICI LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340981;;31874;Giordano Emanuele Domenico;Italiano;;340981;0;340981;
8198;65591;SENSORI E NANOTECNOLOGIE LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/362950;;30933;Tartagni Marco;Italiano;;362950;0;362950;
8198;65591;SENSORI E NANOTECNOLOGIE LM (1);;modulo;30933;Tartagni Marco;Italiano;;378576;362950;362950;384664
8198;65591;SENSORI E NANOTECNOLOGIE LM (2);;modulo;30933;Tartagni Marco;;;378577;362950;362950;
8198;72548;ALGEBRA E ANALISI NUMERICA LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384307;;31762;Morigi Serena;Italiano;;384307;0;384307;
8198;72548;ALGEBRA E ANALISI NUMERICA LM (1);;modulo;31762;Morigi Serena;Italiano;;384310;384307;384307;384310
8198;72548;ALGEBRA E ANALISI NUMERICA LM (2);;modulo;30730;Lazzaro Damiana;;;384311;384307;384307;
8198;72552;BIOMECCANICA E ORGANI ARTIFICIALI LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384315;;38066;Stagni Rita;Italiano;;384315;0;384315;
8198;72552;BIOMECCANICA E ORGANI ARTIFICIALI LM (1);;modulo;38066;Stagni Rita;Italiano;;384316;384315;384315;
