corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
8011;66005;DIRITTO DELL'AMBIENTE (2);;modulo;40622;Pozzani Paola;;;417301;364733;364733;416493
8011;66021;ENERGIE RINNOVABILI E GESTIONE DELL'ENERGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364770;;16012;Contin Andrea;Italiano;;364770;0;364770;
8011;69145;CHIMICA APPLICATA ALL'AMBIENTE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/375624;;32477;Galletti Paola;Italiano;;375624;0;375624;
8011;69145;CHIMICA APPLICATA ALL'AMBIENTE (1);;modulo;32477;Galletti Paola;Italiano;;375625;375624;375624;
8011;69145;CHIMICA APPLICATA ALL'AMBIENTE (2);;modulo;30773;Locatelli Clinio;;;375626;375624;375624;
8011;69145;CHIMICA APPLICATA ALL'AMBIENTE (3);;modulo;30902;Falini Giuseppe;;;375627;375624;375624;
8011;72729;GEOMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384887;;32558;Buscaroli Alessandro;Italiano;;384887;0;384887;
8011;72608;CLIMATOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395839;;33029;Zavatarelli Marco;Italiano;;395839;0;395839;
8011;27533;FISICA 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415653;;30703;Gasperini Paolo;Italiano;;415653;0;415653;
8011;27533;FISICA 1 (1);;modulo;30703;Gasperini Paolo;Italiano;;415654;415653;415653;
8011;27533;FISICA 1 (2);;modulo;33029;Zavatarelli Marco;;;415655;415653;415653;
8011;1370;FISICA II;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415656;;16012;Contin Andrea;;;415656;0;415656;
8011;65949;FISICA AVANZATA E PRODUZIONE DI ENERGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415695;;16012;Contin Andrea;Italiano;;415695;0;415695;
8011;66000;SVILUPPO ECOCOMPATIBILE: PRINCIPI E METODI (C.I.);;;;;;;418435;0;418435;
8011;66002;VALUTAZIONE DELL'ECOCOMPATIBILITA';http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/418436;modulo;35632;Righi Serena;Italiano;;418436;418435;418435;364726
8011;66004;ALTERAZIONE E CONSERVAZIONE DEGLI ECOSISTEMI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/418437;modulo;31831;Abbiati Marco;Italiano;;418437;418435;418435;364727
8011;58384;GEORISCHI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/419860;;34260;Antonellini Marco;Italiano;;419860;0;419860;
8014;58423;ARCHITETTURA DI INTERNET;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/319964;;24210;Roccetti Marco;Italiano;;319964;0;319964;
8014;58463;DIRITTO DI INTERNET;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320654;;31438;Finocchiaro Giusella Dolores;Italiano;;320654;0;320654;
8014;58463;DIRITTO DI INTERNET (2);;modulo;31438;Finocchiaro Giusella Dolores;Italiano;;387852;320654;320654;
8014;58463;DIRITTO DI INTERNET (1);;modulo;40753;Bravo Fabio;;;387853;320654;320654;
8014;11929;ALGORITMI E STRUTTURE DATI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320656;;16885;Donatiello Lorenzo;Italiano;;320656;0;320656;
8014;11929;ALGORITMI E STRUTTURE DATI (1);;modulo;16885;Donatiello Lorenzo;Italiano;;367009;320656;320656;
8014;11929;ALGORITMI E STRUTTURE DATI (2);;modulo;33342;Zavattaro Gianluigi;;;367010;320656;320656;
8014;27221;SISTEMI OPERATIVI - LABORATORIO DI SISTEMI OPERATIVI (C.I.);;;;;;;320659;0;320659;
8014;8574;SISTEMI OPERATIVI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320660;modulo;35688;Sangiorgi Davide;Italiano;;320660;320659;320659;
8014;58348;LABORATORIO DI SISTEMI OPERATIVI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320661;modulo;35688;Sangiorgi Davide;Italiano;;320661;320659;320659;
8014;4521;FINANZA AZIENDALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320664;;41444;Tomasini Emilio;Italiano;;320664;0;320664;
8014;26338;IDONEITA' LINGUA INGLESE B - 1;;;;;;;320670;0;320670;370034
8014;37458;ECONOMIA AZIENDALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/350744;;41322;Aprile Roberto;Italiano;;350744;0;350744;
8014;37459;STRATEGIA AZIENDALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/350745;;35837;Mollona Edoardo;Italiano;;350745;0;350745;350745
8014;66875;ANALISI MATEMATICA - ALGEBRA LINEARE (C.I.);;;;;;;367004;0;367004;
8014;66876;ALGEBRA LINEARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367005;modulo;33180;Fioresi Rita;Italiano;;367005;367004;367004;
8014;66877;ANALISI MATEMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367006;modulo;15826;Negrini Paolo;Italiano;;367006;367004;367004;
8014;41731;TECNOLOGIE WEB;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367014;;31569;Vitali Fabio;Italiano;;367014;0;367014;320584
8014;66858;INGEGNERIA DEL SOFTWARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367015;;35634;Rossi Davide;Italiano;;367015;0;367015;
8014;66860;LABORATORIO DI APPLICAZIONI MOBILI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367016;;35609;Bononi Luciano;Italiano;;367016;0;367016;367016
8014;69176;METODI NUMERICI PER IL CALCOLO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/375737;;15893;Casciola Giulio;Italiano;;375737;0;375737;375737
8014;70155;BASI DI DATI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/378069;;41697;Di Felice Marco;Italiano;;378069;0;378069;
8014;72534;STATISTICA NUMERICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384286;;30063;Loli Piccolomini Elena;Italiano;;384286;0;384286;
8014;9446;MICROECONOMIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384287;;47942;Fumagalli Andrea Maria;Italiano;;384287;0;384287;
8014;72536;DECISIONI E PROCESSI COGNITIVI IN AMBIENTI DI RETE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384289;;38305;Ruffino Marco;Italiano;;384289;0;384289;
8014;44763;TEORIA DELL'IMPRESA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384290;;47942;Fumagalli Andrea Maria;Italiano;;384290;0;384290;
8014;74843;ORGANIZZAZIONE AZIENDALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/391043;;36798;Fioretti Guido;Italiano;;391043;0;391043;
8014;78789;PROGRAMMAZIONE INTERNET - LABORATORIO DI PROGRAMMAZIONE INTERNET (C.I.);;;;;;;402300;0;402300;
8014;78790;LABORATORIO DI PROGRAMMAZIONE INTERNET;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/402301;modulo;39118;Ferretti Stefano;Italiano;;402301;402300;402300;
8014;78791;PROGRAMMAZIONE INTERNET;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/402302;modulo;39118;Ferretti Stefano;Italiano;;402302;402300;402300;
8014;78791;PROGRAMMAZIONE INTERNET (1);;modulo;15565;Messina Antonio;;;412678;402302;402300;
