corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
990;69988;MODELLI TEORICI ED OPERATIVI DELLA PSICOLOGIA DI COMUNITA'.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331577;;14767;Zani Bruna;Italiano;;331577;0;331577;
990;69989;PSICOPATOLOGIA DIFFERENZIALE.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331586;;35821;Rafanelli Chiara;Italiano;;331586;0;331586;
990;6140;PSICOSOMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331589;;30576;Grandi Silvana;Italiano;;331589;0;331589;
990;6140;PSICOSOMATICA (1);;modulo;30576;Grandi Silvana;Italiano;;415020;331589;331589;
990;6140;PSICOSOMATICA (2);;modulo;36205;Tossani Eliana;;;415021;331589;331589;
990;32152;LABORATORI I;;;;;;;331591;0;331591;
990;32152;LABORATORI I (A) (1/1);;modulo;39288;Ruini Chiara;;;353625;353624;331591;
990;32152;LABORATORI I (A) (1/2);;modulo;31421;Baldoni Franco;Italiano;;353626;353624;331591;
990;32152;LABORATORI I (A) (2);;modulo;31433;Cicognani Elvira;;;353627;353624;331591;
990;32152;LABORATORI I (B) (1);;modulo;43418;Sirri Laura;Italiano;;353631;353628;331591;
990;32152;LABORATORI I (B) (2);;modulo;34362;Albanesi Cinzia;;;353632;353628;331591;
990;32152;LABORATORI I (C) (1);;modulo;16661;Fava Giovanni Andrea;Italiano;;353633;353629;331591;
990;32152;LABORATORI I (C) (2/1);;modulo;34362;Albanesi Cinzia;;;353634;353629;331591;
990;32152;LABORATORI I (C) (2/2);;modulo;46334;Mazzoni Davide;;;386758;353629;331591;
990;32152;LABORATORI I (D) (1);;modulo;41745;Tomba Elena;Inglese;;353635;353630;331591;
990;32152;LABORATORI I (D) (2);;modulo;14767;Zani Bruna;Italiano;;353636;353630;331591;402095
990;32152;LABORATORI I (E) (1);;modulo;35821;Rafanelli Chiara;Italiano;;402091;402090;331591;
990;32152;LABORATORI I (E) (2);;modulo;14767;Zani Bruna;Italiano;;402092;402090;331591;402095
990;32152;LABORATORI I (F) (1/1);;modulo;50259;Gostoli Sara;;;402094;402093;331591;
990;32152;LABORATORI I (F) (1/2);;modulo;40048;Guidi Jenny;;;419176;402093;331591;
990;32152;LABORATORI I (F) (2);;modulo;14767;Zani Bruna;Italiano;;402095;402093;331591;402095
990;8704;METODOLOGIA CLINICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377586;;31421;Baldoni Franco;Italiano;;377586;0;377586;
990;69949;LABORATORIO DI INGLESE SPECIALISTICO PER PSICOLOGI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377589;;;;;;377589;0;377589;411257
990;7298;TECNICHE DI ANALISI DEI DATI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377594;;34369;Gremigni Paola;Italiano;;377594;0;377594;
990;23265;CLINIMETRIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377595;;41745;Tomba Elena;Italiano;;377595;0;377595;
