corso_codice;materia_codice;materia_descrizione;url;tipo;componente_id
8037;82353;Tirocinio 1b LM (4 CFU);;;413925
8037;82342;Prova finale LM (16 CFU);;;413929
8037;82344;Prova finale LM (4 CFU);;;413930
8037;82308;PREPARAZIONE PROVA FINALE LM (12 CFU);;;413934
8210;34472;CONTRATTI APPALTI E SERVIZI PUBBLICI C. I.;;;340353
8210;19938;OBBLIGAZIONI E CONTRATTI NEL SETTORE SPORTIVO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340355;modulo;340355
8210;34473;SERVIZI PUBBLICI E GESTIONE DEGLI APPALTI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340356;modulo;340356
8210;34477;IDONEIT?Ç LINGUA INGLESE B2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340361;;340361
8210;34513;ISTITUZIONI E MERCATO NELLE ATTIVIT?Ç MOTORIE E SPORTIVE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340414;;340414
8210;34514;SISTEMATICA DELLE ATTIVIT?Ç MOTORIE PER L'EFFICIENZA FISICA E LA SALUTE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340415;;340415
8210;34521;ORGANIZZAZIONE E GESTIONE DELLO SPORT: PROFILI GIURIDICO-AMMINISTRATIVI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340425;;340425
8210;27090;TIROCINIO LM;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/340434;;340434
8210;37227;IGIENE DEGLI IMPIANTI SPORTIVI E TUTELA DELLA SALUTE NELLO SPORT C.I.;;;349962
8210;20615;IGIENE E SICUREZZA DEGLI IMPIANTI SPORTIVI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/349967;modulo;349967
8210;37231;TOSSICOLOGIA E PREVENZIONE DEL DOPING;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/349968;modulo;349968
8210;65778;ECONOMIA E GESTIONE DELLE IMPRESE SPORTIVE C. I.;;;364109
8210;12512;ECONOMIA E GESTIONE DELLE IMPRESE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364112;modulo;364112
8210;67915;STRATEGIA AZIENDALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364113;modulo;364113
8210;65895;ISTITUZIONI DI ECONOMIA DELLO SPORT;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/364115;;364115
8210;70404;SOCIOLOGIA DELLA WELLNESS;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/379014;;379014
8210;72713;SOCIOLOGIA DELLO SPORT E DELLA COMUNICAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384859;;384859
8210;72715;ORGANIZZAZIONE DELL'ATTIVIT?Ç MOTORIA E DEGLI EVENTI SPORTIVI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384863;;384863
8210;34516;ECONOMIA AZIENDALE C. I.;;;394138
