corso_codice;materia_codice;materia_descrizione;url;tipo;componente_id
660;3923;TEORIA GENERALE DEL DIRITTO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/388731;;388731
660;74773;DIRITTO PRIVATO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390966;;390966
660;74774;DIRITTO CIVILE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/390967;;390967
660;77977;DIRITTO DEI TRASPORTI, DEL MARE E DELLA NAVIGAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400725;;400725
660;77978;IMPRESA SOSTENIBILE E GREEN ECONOMY;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400727;;400727
660;77987;DIRITTO AGRO-ALIMENTARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400737;;400737
660;78013;SOCIOLOGIA DEL DIRITTO E DELLE CULTURE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400761;;400761
660;78017;DIRITTO DELLA SICUREZZA PUBBLICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400767;;400767
660;78113;TEORIA DELLA GIUSTIZIA (GLOBAL JUSTICE);;;400874
660;78114;GLOBAL JUSTICE, TEORIA MORALE E METAETICA (GLOBAL JUSTICE, MORAL THEORY AND METAETHICS);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400876;modulo;400876
660;78115;GLOBAL JUSTICE E ISTITUZIONI INTERNAZIONALI (GLOBAL JUSTICE AND INTERNATIONAL INSTITUTIONS);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/400877;modulo;400877
660;79548;PROFILI DI DIRITTO PENALE SOSTANZIALE E PROCESSUALE NEL FENOMENO MIGRATORIO;;;404386
660;78126;LO 'STRANIERO' QUALE AUTORE O VITTIMA DI REATI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404387;modulo;404387
660;78125;PROCEDURA PENALE DELL'IMMIGRAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404388;modulo;404388
660;79549;IMMIGRAZIONE, MUTAMENTO SOCIALE E DIRITTO DEL LAVORO;;;404389
660;78127;I RAPPORTI DI LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404390;modulo;404390
660;79550;SOCIOLOGIA DELLE MIGRAZIONI, PROCESSI DI REGOLAZIONE E CRIMINALIZZAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/404391;modulo;404391
660;36696;SEM. FIRMA DIGITALE: SERVIZI CAMERALI E PROCESSO CIVILE TELEMATICO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/405067;;405067
660;81765;STORIA DEL DIRITTO COMMERCIALE E MARITTIMO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412214;;412214
660;82550;Sem. Tecniche di redazione degli atti processuali civili;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415086;;415086
660;82551;Sem. I procedimenti della crisi matrimoniale;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415087;;415087
660;82552;Sem. questioni di genere e diritto sul grande schermo;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415090;;415090
660;82553;Sem. Elementi di procedura penale applicata;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415100;;415100
915;536;ISTITUZIONI DI DIRITTO ROMANO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329294;;329294
915;222;DIRITTO COSTITUZIONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329314;;329314
915;11316;DIRITTO PRIVATO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329355;;329355
915;53513;STORIA DEL DIRITTO MODERNO E CONTEMPORANEO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329361;;329361
915;256;ECONOMIA POLITICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329370;;329370
915;217;DIRITTO AMMINISTRATIVO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329395;;329395
915;19012;DIRITTO PROCESSUALE GENERALE, DEL LAVORO E DELLE PROCEDURE CONCORSUALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329397;;329397
915;24243;DIRITTO DEL MERCATO E DEI RAPPORTI DI LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329398;;329398
915;12310;DIRITTO DELL'IMPRESA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330761;;330761
915;31888;SOCIOLOGIA DEI PROCESSI ECONOMICI E DINAMICHE DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330766;;330766
915;31890;DIRITTO EUROPEO E INTERNAZIONALE DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330774;;330774
915;58019;DIRITTO DELLA SICUREZZA DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330776;;330776
915;3919;DIRITTO DELLA PREVIDENZA SOCIALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330779;;330779
915;31894;DIRITTO SINDACALE E DELLE RELAZIONI AZIENDALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330780;;330780
915;31897;DIRITTO PENALE GENERALE E DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330791;;330791
915;15349;TIROCINIO;;;330796
915;26356;IDONEITA' LINGUA FRANCESE B - 1;;;371281
915;26338;IDONEITA' LINGUA INGLESE B - 1;;;371282
915;26350;IDONEITA' LINGUA SPAGNOLA B - 1;;;371283
915;26344;IDONEITA' LINGUA TEDESCA B - 1;;;371284
915;36666;SEM. ETICA E POLITICA NELLA PROSPETTIVA DEGLI STUDI DI GENERE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/372980;;372980
915;38811;SEM. DISCRIMINAZIONI E DIRITTO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/373060;;373060
915;9945;INFORMATICA GIURIDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/373716;;373716
915;11460;DIRITTO TRIBUTARIO DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377495;;377495
915;7276;INFORMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/379104;;379104
915;73849;SEM. DIRITTO COSTITUZIONALE DELLA COMUNIT?« INTERNAZIONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/388292;;388292
915;79104;SEM. WELFARE STATE: EVOLUZIONI E PROBLEMI ATTUALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/403087;;403087
915;82536;Sem. Approfondimento in materia di diritti reali;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/414976;;414976
915;82537;Sem. Approfondimento in materia di successioni e donazioni;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/414978;;414978
915;82538;Sem. Approfondimento in tema di filiazioni e unioni di fatto;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/414981;;414981
915;82539;Sem. Il nuovo processo canonico di nullita' del matrimonio: effetti nell'ordinamento italiano;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/414983;;414983
915;82543;Sem. Integrazione fiscale europea;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415077;;415077
915;82545;Sem. Il processo civile telematico;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415081;;415081
915;82548;Sem. Pensare da giurista. Un percorso introduttivo allo studio formativo per consulente del lavoro e delle relazioni aziendali;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415084;;415084
915;82549;Sem. Il bilancio e le scritture contabili;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415085;;415085
915;84043;Sem. In vista del referendum: capire la riforma costituzionale;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/420919;;420919
916;11316;DIRITTO PRIVATO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328305;;328305
916;222;DIRITTO COSTITUZIONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328306;;328306
916;536;ISTITUZIONI DI DIRITTO ROMANO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328308;;328308
916;5505;STORIA DELLE CODIFICAZIONI MODERNE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328314;;328314
916;9945;INFORMATICA GIURIDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328316;;328316
916;256;ECONOMIA POLITICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328319;;328319
916;58307;LINGUA STRANIERA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/328328;;328328
916;224;DIRITTO DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329928;;329928
916;31561;DIRITTO AMMINISTRATIVO E DEGLI APPALTI PUBBLICI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329936;;329936
916;31562;TUTELE GIURISDIZIONALI E PROCEDURE ALTERNATIVE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329942;;329942
916;31825;DIRITTO TRIBUTARIO DELL'IMPRESA E DEGLI ENTI PUBBLICI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330611;;330611
916;221;DIRITTO COMMERCIALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330624;;330624
916;49122;DIRITTO DEI CONTRATTI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330625;;330625
916;9260;DIRITTO DEI TRASPORTI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330628;;330628
916;225;DIRITTO DELLA NAVIGAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330633;;330633
916;26120;DIRITTO DEL LAVORO PUBBLICO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331024;;331024
916;3639;DIRITTO REGIONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331029;;331029
916;15212;DIRITTO DELL'AMBIENTE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331035;;331035
916;17234;DIRITTO DEI MERCATI FINANZIARI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331037;;331037
916;232;DIRITTO PRIVATO COMPARATO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331906;;331906
916;32425;DIRITTO DELLA PROPRIETA' INTELLETTUALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331949;;331949
916;58018;STRATEGIE E GESTIONE DELLE IMPRESE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331951;;331951
916;228;DIRITTO FALLIMENTARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331954;;331954
916;13943;LEGISLAZIONE DEL TURISMO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331956;;331956
916;26119;CONTRATTI INTERNAZIONALI E UNIFORMAZIONE DEL DIRITTO ( INTERNATIONAL CONTRACTS AND LEGAL HARMONIZATION );http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331958;;331958
916;57802;DIRITTO DELL'UNIONE EUROPEA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331960;;331960
916;236;DIRITTO PUBBLICO COMPARATO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/331973;;331973
916;36696;SEM. FIRMA DIGITALE: SERVIZI CAMERALI E PROCESSO CIVILE TELEMATICO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/346974;;346974
916;37174;SOCIOLOGIA GIURIDICA NEI PROCESSI ECONOMICI E DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/349697;;349697
916;7535;DIRITTO PENALE DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/349703;;349703
916;68978;DIRITTO PENALE DELL'ECONOMIA E DELLA PUBBLICA AMMINISTRAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/375774;;375774
916;24628;LINGUA GIURIDICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/388727;;388727
916;74836;DIRITTO DELLA PREVIDENZA SOCIALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/391033;;391033
916;77987;DIRITTO AGRO-ALIMENTARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/412186;;412186
916;82552;Sem. questioni di genere e diritto sul grande schermo;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415095;;415095
916;82553;Sem. Elementi di procedura penale applicata;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/415101;;415101
659;40344;INTERNATIONAL LAW;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/332719;;332719
