corso_codice;materia_codice;materia_descrizione;url;tipo;componente_id
8004;67115;FISICA NUCLEARE E SUBNUCLEARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/368204;;368204
8004;44921;ASTROBIOLOGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/395944;;395944
8006;27528;MATEMATICA (C.I.);;;322068
8006;16953;MATEMATICA 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322070;modulo;322070
8006;16954;MATEMATICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322071;modulo;322071
8006;27532;FISICA (C.I.);;;322074
8006;27533;FISICA 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322077;modulo;322077
8006;27535;FISICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322078;modulo;322078
8006;27542;CHIMICA ANALITICA 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322098;;322098
8006;183;COMPLEMENTI DI FISICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322138;;322138
8006;27571;CHIMICA ANALITICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322187;;322187
8006;11262;CHIMICA DELLE MACROMOLECOLE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322192;;322192
8006;27581;CHIMICA E TECNOLOGIA DEI MATERIALI POLIMERICI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322214;;322214
8006;149;CHIMICA ORGANICA APPLICATA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322227;;322227
8006;54726;PRODOTTI AGROCHIMICI, ALIMENTARI E DI IMPIEGO FARMACEUTICO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322228;;322228
8006;54724;DIAGNOSTICA CHIMICA PER I BENI CULTURALI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322234;;322234
8006;1015;STRUTTURISTICA CHIMICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322548;;322548
8006;27868;LABORATORIO DI SINTESI ORGANICA E CARATTERIZZAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/322633;;322633
8006;26338;IDONEITA' LINGUA INGLESE B - 1;;;324666
8006;66913;CHIMICA FISICA 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367070;;367070
8006;66922;CHIMICA DI COORDINAZIONE CON LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367166;;367166
8006;66924;CHIMICA ANALITICA 3 (C.I.);;;367176
8006;66925;CHIMICA ANALITICA STRUMENTALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367178;modulo;367178
8006;67071;CHIMICA BIOANALITICA E LABORATORIO DI CHIMICA ANALITICA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367950;modulo;367950
8006;66928;CHIMICA FISICA 2 (C.I.);;;367183
8006;66929;PROPRIETA' DI MOLECOLE E AGGREGATI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367184;modulo;367184
8006;66931;METODI SPETTROSCOPICI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367185;modulo;367185
8006;66935;CHIMICA DEI MATERIALI CON LABORATORIO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367187;;367187
8006;66941;LABORATORIO DI SINTESI DI MATERIALI ORGANICI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367200;;367200
8006;66942;CHIMICA BIO-ORGANICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367202;;367202
8006;66943;CHIMICA INORGANICA APPLICATA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367203;;367203
8006;67049;CHIMICA NUCLEARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367850;;367850
8006;67051;CHIMICA FISICA DI DISPOSITIVI PER L'AMBIENTE E L'ENERGIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367856;;367856
8006;67057;METABOLISMO E TOSSICOLOGIA DEGLI INQUINANTI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/367877;;367877
